area_id,node_id,date,split,icy_label
"Arlington, Texaas, US",53,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",53,2026-01-28 04:00:00+00:00,train,1
"College Park, Maryland, US",53,2026-01-28 04:00:00+00:00,train,0
"Indianapolis, US",53,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",53,2026-01-28 04:00:00+00:00,train,0
"Memphis, US",53,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",53,2026-01-28 04:00:00+00:00,train,1
"newyork, US",53,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",53,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",53,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",53,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",53,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",53,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",53,2026-01-29 04:00:00+00:00,train,0
"Memphis, US",53,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",53,2026-01-29 04:00:00+00:00,train,1
"newyork, US",53,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",53,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",53,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",53,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",53,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",53,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",53,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",53,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",53,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",53,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",53,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",53,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",53,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",53,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",53,2026-02-05 04:00:00+00:00,train,0
"College Park, Maryland, US",53,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",53,2026-02-06 04:00:00+00:00,train,0
"Indianapolis, US",54,2026-01-21 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",54,2026-01-21 04:00:00+00:00,train,0
"Louisville, Kentucky, US",54,2026-01-21 04:00:00+00:00,train,1
"Memphis, US",54,2026-01-21 04:00:00+00:00,train,0
"Nashville, Tennessee, US",54,2026-01-21 04:00:00+00:00,train,1
"newyork, US",54,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",54,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",54,2026-01-22 04:00:00+00:00,train,1
"College Park, Maryland, US",54,2026-01-22 04:00:00+00:00,train,0
"Indianapolis, US",54,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",54,2026-01-22 04:00:00+00:00,train,0
"Louisville, Kentucky, US",54,2026-01-22 04:00:00+00:00,train,1
"Memphis, US",54,2026-01-22 04:00:00+00:00,train,1
"Nashville, Tennessee, US",54,2026-01-22 04:00:00+00:00,train,0
"newyork, US",54,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",54,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-23 04:00:00+00:00,train,1
"Boston, Massachusetts US",54,2026-01-23 04:00:00+00:00,train,1
"College Park, Maryland, US",54,2026-01-23 04:00:00+00:00,train,0
"Indianapolis, US",54,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",54,2026-01-23 04:00:00+00:00,train,0
"Louisville, Kentucky, US",54,2026-01-23 04:00:00+00:00,train,0
"Memphis, US",54,2026-01-23 04:00:00+00:00,train,1
"Nashville, Tennessee, US",54,2026-01-23 04:00:00+00:00,train,0
"newyork, US",54,2026-01-23 04:00:00+00:00,train,0
"Philadelphia, US",54,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",54,2026-01-24 04:00:00+00:00,train,0
"College Park, Maryland, US",54,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",54,2026-01-24 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",54,2026-01-24 04:00:00+00:00,train,1
"Louisville, Kentucky, US",54,2026-01-24 04:00:00+00:00,train,0
"Memphis, US",54,2026-01-24 04:00:00+00:00,train,1
"Nashville, Tennessee, US",54,2026-01-24 04:00:00+00:00,train,0
"newyork, US",54,2026-01-24 04:00:00+00:00,train,0
"Philadelphia, US",54,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",54,2026-01-25 04:00:00+00:00,train,1
"College Park, Maryland, US",54,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",54,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",54,2026-01-25 04:00:00+00:00,train,1
"Louisville, Kentucky, US",54,2026-01-25 04:00:00+00:00,train,1
"Memphis, US",54,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",54,2026-01-25 04:00:00+00:00,train,1
"newyork, US",54,2026-01-25 04:00:00+00:00,train,0
"Philadelphia, US",54,2026-01-25 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",54,2026-01-26 04:00:00+00:00,train,1
"College Park, Maryland, US",54,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",54,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",54,2026-01-26 04:00:00+00:00,train,1
"Louisville, Kentucky, US",54,2026-01-26 04:00:00+00:00,train,1
"Memphis, US",54,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",54,2026-01-26 04:00:00+00:00,train,1
"newyork, US",54,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",54,2026-01-26 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",54,2026-01-27 04:00:00+00:00,train,1
"College Park, Maryland, US",54,2026-01-27 04:00:00+00:00,train,0
"Indianapolis, US",54,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",54,2026-01-27 04:00:00+00:00,train,0
"Louisville, Kentucky, US",54,2026-01-27 04:00:00+00:00,train,0
"Memphis, US",54,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",54,2026-01-27 04:00:00+00:00,train,0
"newyork, US",54,2026-01-27 04:00:00+00:00,train,1
"Philadelphia, US",54,2026-01-27 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-28 04:00:00+00:00,train,0
"Boston, Massachusetts US",54,2026-01-28 04:00:00+00:00,train,1
"College Park, Maryland, US",54,2026-01-28 04:00:00+00:00,train,0
"Indianapolis, US",54,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",54,2026-01-28 04:00:00+00:00,train,0
"Louisville, Kentucky, US",54,2026-01-28 04:00:00+00:00,train,0
"Memphis, US",54,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",54,2026-01-28 04:00:00+00:00,train,1
"newyork, US",54,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",54,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",54,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",54,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",54,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",54,2026-01-29 04:00:00+00:00,train,0
"Louisville, Kentucky, US",54,2026-01-29 04:00:00+00:00,train,0
"Memphis, US",54,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",54,2026-01-29 04:00:00+00:00,train,1
"newyork, US",54,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",54,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",54,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",54,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",54,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",54,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",54,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",54,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-02-05 04:00:00+00:00,train,0
"College Park, Maryland, US",54,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",54,2026-02-06 04:00:00+00:00,train,0
"Indianapolis, US",55,2026-01-21 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",55,2026-01-21 04:00:00+00:00,train,0
"Louisville, Kentucky, US",55,2026-01-21 04:00:00+00:00,train,1
"Memphis, US",55,2026-01-21 04:00:00+00:00,train,1
"Nashville, Tennessee, US",55,2026-01-21 04:00:00+00:00,train,0
"newyork, US",55,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",55,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",55,2026-01-22 04:00:00+00:00,train,1
"College Park, Maryland, US",55,2026-01-22 04:00:00+00:00,train,0
"Indianapolis, US",55,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",55,2026-01-22 04:00:00+00:00,train,0
"Louisville, Kentucky, US",55,2026-01-22 04:00:00+00:00,train,1
"Memphis, US",55,2026-01-22 04:00:00+00:00,train,1
"Nashville, Tennessee, US",55,2026-01-22 04:00:00+00:00,train,0
"newyork, US",55,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",55,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-01-23 04:00:00+00:00,train,1
"Boston, Massachusetts US",55,2026-01-23 04:00:00+00:00,train,1
"College Park, Maryland, US",55,2026-01-23 04:00:00+00:00,train,0
"Indianapolis, US",55,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",55,2026-01-23 04:00:00+00:00,train,0
"Louisville, Kentucky, US",55,2026-01-23 04:00:00+00:00,train,0
"Memphis, US",55,2026-01-23 04:00:00+00:00,train,1
"Nashville, Tennessee, US",55,2026-01-23 04:00:00+00:00,train,0
"newyork, US",55,2026-01-23 04:00:00+00:00,train,0
"Philadelphia, US",55,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",55,2026-01-24 04:00:00+00:00,train,0
"College Park, Maryland, US",55,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",55,2026-01-24 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",55,2026-01-24 04:00:00+00:00,train,0
"Louisville, Kentucky, US",55,2026-01-24 04:00:00+00:00,train,0
"Memphis, US",55,2026-01-24 04:00:00+00:00,train,1
"Nashville, Tennessee, US",55,2026-01-24 04:00:00+00:00,train,0
"newyork, US",55,2026-01-24 04:00:00+00:00,train,0
"Philadelphia, US",55,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",55,2026-01-25 04:00:00+00:00,train,1
"College Park, Maryland, US",55,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",55,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",55,2026-01-25 04:00:00+00:00,train,0
"Louisville, Kentucky, US",55,2026-01-25 04:00:00+00:00,train,1
"Memphis, US",55,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",55,2026-01-25 04:00:00+00:00,train,1
"newyork, US",55,2026-01-25 04:00:00+00:00,train,1
"Philadelphia, US",55,2026-01-25 04:00:00+00:00,train,1
"Arlington, Texaas, US",55,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",55,2026-01-26 04:00:00+00:00,train,1
"College Park, Maryland, US",55,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",55,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",55,2026-01-26 04:00:00+00:00,train,0
"Louisville, Kentucky, US",55,2026-01-26 04:00:00+00:00,train,1
"Memphis, US",55,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",55,2026-01-26 04:00:00+00:00,train,1
"newyork, US",55,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",55,2026-01-26 04:00:00+00:00,train,1
"Arlington, Texaas, US",55,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",55,2026-01-27 04:00:00+00:00,train,1
"College Park, Maryland, US",55,2026-01-27 04:00:00+00:00,train,0
"Indianapolis, US",55,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",55,2026-01-27 04:00:00+00:00,train,0
"Louisville, Kentucky, US",55,2026-01-27 04:00:00+00:00,train,0
"Memphis, US",55,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",55,2026-01-27 04:00:00+00:00,train,0
"newyork, US",55,2026-01-27 04:00:00+00:00,train,1
"Philadelphia, US",55,2026-01-27 04:00:00+00:00,train,1
"Arlington, Texaas, US",55,2026-01-28 04:00:00+00:00,train,1
"Boston, Massachusetts US",55,2026-01-28 04:00:00+00:00,train,1
"College Park, Maryland, US",55,2026-01-28 04:00:00+00:00,train,0
"Indianapolis, US",55,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",55,2026-01-28 04:00:00+00:00,train,0
"Louisville, Kentucky, US",55,2026-01-28 04:00:00+00:00,train,0
"Memphis, US",55,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",55,2026-01-28 04:00:00+00:00,train,1
"newyork, US",55,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",55,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",55,2026-01-29 04:00:00+00:00,train,0
"College Park, Maryland, US",55,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",55,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",55,2026-01-29 04:00:00+00:00,train,0
"Louisville, Kentucky, US",55,2026-01-29 04:00:00+00:00,train,0
"Memphis, US",55,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",55,2026-01-29 04:00:00+00:00,train,1
"newyork, US",55,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",55,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-01-30 04:00:00+00:00,train,0
"College Park, Maryland, US",55,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-01-31 04:00:00+00:00,train,0
"College Park, Maryland, US",55,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-02-01 04:00:00+00:00,train,0
"College Park, Maryland, US",55,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-02-02 04:00:00+00:00,train,0
"College Park, Maryland, US",55,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-02-03 04:00:00+00:00,train,0
"College Park, Maryland, US",55,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-02-04 04:00:00+00:00,train,0
"College Park, Maryland, US",55,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-02-05 04:00:00+00:00,train,0
"College Park, Maryland, US",55,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",55,2026-02-06 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",56,2026-01-21 04:00:00+00:00,train,0
"Louisville, Kentucky, US",56,2026-01-21 04:00:00+00:00,train,1
"Lubbock, Texaas, US",56,2026-01-21 04:00:00+00:00,train,0
"Memphis, US",56,2026-01-21 04:00:00+00:00,train,0
"Nashville, Tennessee, US",56,2026-01-21 04:00:00+00:00,train,0
"newyork, US",56,2026-01-21 04:00:00+00:00,train,0
"Oklahoma, US",56,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",56,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",56,2026-01-22 04:00:00+00:00,train,1
"Indianapolis, US",56,2026-01-22 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",56,2026-01-22 04:00:00+00:00,train,0
"Louisville, Kentucky, US",56,2026-01-22 04:00:00+00:00,train,1
"Lubbock, Texaas, US",56,2026-01-22 04:00:00+00:00,train,0
"Memphis, US",56,2026-01-22 04:00:00+00:00,train,1
"Nashville, Tennessee, US",56,2026-01-22 04:00:00+00:00,train,0
"newyork, US",56,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",56,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",56,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-23 04:00:00+00:00,train,1
"Boston, Massachusetts US",56,2026-01-23 04:00:00+00:00,train,1
"Indianapolis, US",56,2026-01-23 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",56,2026-01-23 04:00:00+00:00,train,0
"Louisville, Kentucky, US",56,2026-01-23 04:00:00+00:00,train,0
"Lubbock, Texaas, US",56,2026-01-23 04:00:00+00:00,train,1
"Memphis, US",56,2026-01-23 04:00:00+00:00,train,1
"Nashville, Tennessee, US",56,2026-01-23 04:00:00+00:00,train,0
"newyork, US",56,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",56,2026-01-23 04:00:00+00:00,train,0
"Philadelphia, US",56,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",56,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",56,2026-01-24 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",56,2026-01-24 04:00:00+00:00,train,0
"Louisville, Kentucky, US",56,2026-01-24 04:00:00+00:00,train,0
"Lubbock, Texaas, US",56,2026-01-24 04:00:00+00:00,train,1
"Memphis, US",56,2026-01-24 04:00:00+00:00,train,1
"Nashville, Tennessee, US",56,2026-01-24 04:00:00+00:00,train,0
"newyork, US",56,2026-01-24 04:00:00+00:00,train,0
"Oklahoma, US",56,2026-01-24 04:00:00+00:00,train,1
"Philadelphia, US",56,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",56,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",56,2026-01-25 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",56,2026-01-25 04:00:00+00:00,train,0
"Louisville, Kentucky, US",56,2026-01-25 04:00:00+00:00,train,1
"Lubbock, Texaas, US",56,2026-01-25 04:00:00+00:00,train,1
"Memphis, US",56,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",56,2026-01-25 04:00:00+00:00,train,1
"newyork, US",56,2026-01-25 04:00:00+00:00,train,1
"Oklahoma, US",56,2026-01-25 04:00:00+00:00,train,1
"Philadelphia, US",56,2026-01-25 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",56,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",56,2026-01-26 04:00:00+00:00,train,1
"Little Rock, Arkansas, US",56,2026-01-26 04:00:00+00:00,train,0
"Louisville, Kentucky, US",56,2026-01-26 04:00:00+00:00,train,1
"Lubbock, Texaas, US",56,2026-01-26 04:00:00+00:00,train,1
"Memphis, US",56,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",56,2026-01-26 04:00:00+00:00,train,1
"newyork, US",56,2026-01-26 04:00:00+00:00,train,1
"Oklahoma, US",56,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",56,2026-01-26 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",56,2026-01-27 04:00:00+00:00,train,1
"Indianapolis, US",56,2026-01-27 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",56,2026-01-27 04:00:00+00:00,train,0
"Louisville, Kentucky, US",56,2026-01-27 04:00:00+00:00,train,0
"Lubbock, Texaas, US",56,2026-01-27 04:00:00+00:00,train,1
"Memphis, US",56,2026-01-27 04:00:00+00:00,train,0
"Nashville, Tennessee, US",56,2026-01-27 04:00:00+00:00,train,0
"newyork, US",56,2026-01-27 04:00:00+00:00,train,1
"Oklahoma, US",56,2026-01-27 04:00:00+00:00,train,0
"Philadelphia, US",56,2026-01-27 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-28 04:00:00+00:00,train,1
"Boston, Massachusetts US",56,2026-01-28 04:00:00+00:00,train,1
"Indianapolis, US",56,2026-01-28 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",56,2026-01-28 04:00:00+00:00,train,0
"Louisville, Kentucky, US",56,2026-01-28 04:00:00+00:00,train,0
"Lubbock, Texaas, US",56,2026-01-28 04:00:00+00:00,train,0
"Memphis, US",56,2026-01-28 04:00:00+00:00,train,0
"Nashville, Tennessee, US",56,2026-01-28 04:00:00+00:00,train,1
"newyork, US",56,2026-01-28 04:00:00+00:00,train,0
"Oklahoma, US",56,2026-01-28 04:00:00+00:00,train,0
"Philadelphia, US",56,2026-01-28 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-29 04:00:00+00:00,train,0
"Boston, Massachusetts US",56,2026-01-29 04:00:00+00:00,train,0
"Indianapolis, US",56,2026-01-29 04:00:00+00:00,train,0
"Little Rock, Arkansas, US",56,2026-01-29 04:00:00+00:00,train,0
"Louisville, Kentucky, US",56,2026-01-29 04:00:00+00:00,train,0
"Lubbock, Texaas, US",56,2026-01-29 04:00:00+00:00,train,0
"Memphis, US",56,2026-01-29 04:00:00+00:00,train,0
"Nashville, Tennessee, US",56,2026-01-29 04:00:00+00:00,train,1
"newyork, US",56,2026-01-29 04:00:00+00:00,train,0
"Oklahoma, US",56,2026-01-29 04:00:00+00:00,train,0
"Philadelphia, US",56,2026-01-29 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-30 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-01-31 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-02-01 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-02-02 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-02-03 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-02-04 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-02-05 04:00:00+00:00,train,0
"Arlington, Texaas, US",56,2026-02-06 04:00:00+00:00,train,0
"Indianapolis, US",57,2026-01-21 04:00:00+00:00,train,0
"Louisville, Kentucky, US",57,2026-01-21 04:00:00+00:00,train,0
"Lubbock, Texaas, US",57,2026-01-21 04:00:00+00:00,train,0
"Nashville, Tennessee, US",57,2026-01-21 04:00:00+00:00,train,0
"newyork, US",57,2026-01-21 04:00:00+00:00,train,0
"Oklahoma, US",57,2026-01-21 04:00:00+00:00,train,0
"Philadelphia, US",57,2026-01-21 04:00:00+00:00,train,0
"Arlington, Texaas, US",57,2026-01-22 04:00:00+00:00,train,0
"Boston, Massachusetts US",57,2026-01-22 04:00:00+00:00,train,1
"College Park, Maryland, US",57,2026-01-22 04:00:00+00:00,train,0
"Indianapolis, US",57,2026-01-22 04:00:00+00:00,train,0
"Louisville, Kentucky, US",57,2026-01-22 04:00:00+00:00,train,0
"Lubbock, Texaas, US",57,2026-01-22 04:00:00+00:00,train,0
"Nashville, Tennessee, US",57,2026-01-22 04:00:00+00:00,train,0
"newyork, US",57,2026-01-22 04:00:00+00:00,train,0
"Oklahoma, US",57,2026-01-22 04:00:00+00:00,train,0
"Philadelphia, US",57,2026-01-22 04:00:00+00:00,train,0
"Arlington, Texaas, US",57,2026-01-23 04:00:00+00:00,train,1
"Boston, Massachusetts US",57,2026-01-23 04:00:00+00:00,train,1
"College Park, Maryland, US",57,2026-01-23 04:00:00+00:00,train,0
"Indianapolis, US",57,2026-01-23 04:00:00+00:00,train,0
"Louisville, Kentucky, US",57,2026-01-23 04:00:00+00:00,train,0
"Lubbock, Texaas, US",57,2026-01-23 04:00:00+00:00,train,1
"Nashville, Tennessee, US",57,2026-01-23 04:00:00+00:00,train,0
"newyork, US",57,2026-01-23 04:00:00+00:00,train,0
"Oklahoma, US",57,2026-01-23 04:00:00+00:00,train,0
"Philadelphia, US",57,2026-01-23 04:00:00+00:00,train,0
"Arlington, Texaas, US",57,2026-01-24 04:00:00+00:00,train,1
"Boston, Massachusetts US",57,2026-01-24 04:00:00+00:00,train,0
"College Park, Maryland, US",57,2026-01-24 04:00:00+00:00,train,0
"Indianapolis, US",57,2026-01-24 04:00:00+00:00,train,0
"Louisville, Kentucky, US",57,2026-01-24 04:00:00+00:00,train,0
"Lubbock, Texaas, US",57,2026-01-24 04:00:00+00:00,train,1
"Nashville, Tennessee, US",57,2026-01-24 04:00:00+00:00,train,0
"newyork, US",57,2026-01-24 04:00:00+00:00,train,0
"Oklahoma, US",57,2026-01-24 04:00:00+00:00,train,1
"Philadelphia, US",57,2026-01-24 04:00:00+00:00,train,0
"Arlington, Texaas, US",57,2026-01-25 04:00:00+00:00,train,1
"Boston, Massachusetts US",57,2026-01-25 04:00:00+00:00,train,1
"College Park, Maryland, US",57,2026-01-25 04:00:00+00:00,train,1
"Indianapolis, US",57,2026-01-25 04:00:00+00:00,train,1
"Louisville, Kentucky, US",57,2026-01-25 04:00:00+00:00,train,0
"Lubbock, Texaas, US",57,2026-01-25 04:00:00+00:00,train,1
"Nashville, Tennessee, US",57,2026-01-25 04:00:00+00:00,train,1
"newyork, US",57,2026-01-25 04:00:00+00:00,train,1
"Oklahoma, US",57,2026-01-25 04:00:00+00:00,train,1
"Philadelphia, US",57,2026-01-25 04:00:00+00:00,train,0
"Arlington, Texaas, US",57,2026-01-26 04:00:00+00:00,train,1
"Boston, Massachusetts US",57,2026-01-26 04:00:00+00:00,train,1
"College Park, Maryland, US",57,2026-01-26 04:00:00+00:00,train,1
"Indianapolis, US",57,2026-01-26 04:00:00+00:00,train,1
"Louisville, Kentucky, US",57,2026-01-26 04:00:00+00:00,train,0
"Lubbock, Texaas, US",57,2026-01-26 04:00:00+00:00,train,1
"Nashville, Tennessee, US",57,2026-01-26 04:00:00+00:00,train,1
"newyork, US",57,2026-01-26 04:00:00+00:00,train,1
"Oklahoma, US",57,2026-01-26 04:00:00+00:00,train,1
"Philadelphia, US",57,2026-01-26 04:00:00+00:00,train,0
"Arlington, Texaas, US",57,2026-01-27 04:00:00+00:00,train,0
"Boston, Massachusetts US",57,2026-01-27 04:00:00+00:00,train,1
"College Park, Maryland, US",57,2026-01-27 04:00:00+00:00,train,0
"Indianapolis, US",57,2026-01-27 04:00:00+00:00,train,0
